student_id,student_name,department,semester,cgpa,tenth_percentage,twelfth_percentage,backlogs,programming_languages,frameworks,verified_certifications,python_skill,java_skill,sql_skill,react_skill,aws_skill,dsa_skill,certifications_count,projects_count,project_complexity,open_source_contributions,internships_count,aptitude_score,quantitative_aptitude_score,logical_aptitude_score,coding_score,communication_score,verbal_fluency_score,interview_score,presentation_score,hackathons_participated,leadership_roles,tech_society_participation,target_role,placement_probability,placement_status,missing_skills,recommended_courses,roadmap_weeks,placement_outcome
STU0916,Priya Kumar,AI&DS,7,7.6,80.4,76.8,0,Python|Java|C++,React|Spring Boot|Pandas,,2,2,2,2,1,2,0,2,3,7,0,65,67,62,59,83,79,77,82,1,0,1,Full Stack Developer,60.0,Near Ready,NodeJS|MongoDB,Node.js Backend Development|MongoDB Developer Path,6,Placed
STU0917,Abhinav Kumar,CSE,8,7.96,84.0,79.2,0,Python|Java|C++,React|Spring Boot|Pandas,Python Certificate|SQL Certificate|Cloud Certificate,2,2,2,1,1,2,3,5,4,10,0,73,73,71,69,87,84,85,88,3,0,2,Full Stack Developer,60.0,Near Ready,React,Meta Front-End Development,4,Placed
STU0918,Vikas Pandey,EEE,7,7.18,78.3,73.9,0,Python,Git,Python Certificate,1,0,1,0,0,0,1,4,2,9,1,62,65,61,55,82,80,74,75,1,1,1,QA Engineer,60.0,Near Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0919,Rishabh Bhat,ECE,6,8.53,88.2,93.7,1,Python|Java,React,Python Certificate|SQL Certificate,1,1,2,1,1,1,2,6,4,13,0,78,78,78,75,89,86,89,89,1,2,2,QA Engineer,80.0,Ready,Java,Java for Test Automation,4,Placed
STU0920,Deepak Chawla,CSE,7,9.82,100.0,98.6,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,Python Certificate,3,3,2,3,3,3,1,7,4,15,0,93,95,93,94,95,94,100,97,4,1,2,Full Stack Developer,98.0,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0921,Gaurav Das,ECE,7,6.74,78.2,65.7,0,Python,Git,Python Certificate,0,0,0,0,0,0,1,2,2,5,1,55,56,54,47,79,72,67,69,0,1,1,QA Engineer,13.6,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0922,Rahul Dutta,AI&DS,5,5.59,69.7,59.6,0,Python,Git,Python Certificate,0,0,1,0,1,1,1,0,1,3,1,48,49,45,40,76,70,60,65,0,0,0,QA Engineer,7.9,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0923,Harsh Das,EEE,7,7.45,84.7,76.7,0,Python|Java,React,,1,1,1,1,1,1,0,4,3,9,0,68,68,64,63,85,84,80,82,2,1,2,QA Engineer,60.0,Near Ready,Java|API Testing,Java for Test Automation|Postman & REST API Testing,6,Placed
STU0924,Meera Shetty,ECE,6,7.58,86.3,91.3,0,Python|Java|C++,React,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate|Web Development Certificate,1,1,2,1,0,2,5,6,4,12,1,73,76,75,69,87,82,85,82,1,3,3,QA Engineer,80.0,Ready,Java|API Testing,Java for Test Automation|Postman & REST API Testing,6,Placed
STU0925,Rohan Rao,AI&DS,7,7.76,73.8,71.8,0,Python|Java|C++,React|Pandas|AWS,Python Certificate,2,1,2,2,2,2,1,4,3,9,1,62,68,59,55,82,78,74,80,2,0,1,Full Stack Developer,60.0,Near Ready,Java,Java Programming & Spring Boot,4,Placed
STU0926,Pranav Yadav,CSE,5,7.9,93.4,88.0,0,Python|Java,React|Spring Boot|Pandas|AWS,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate,2,3,3,2,2,1,4,3,2,9,3,82,79,84,80,91,87,94,89,2,2,2,QA Engineer,93.8,Ready,Automation Testing,Mastering Test Automation & Frameworks,4,Placed
STU0927,Ankit Mehta,CSE,7,6.74,60.3,60.1,1,Python,React,Python Certificate|SQL Certificate,0,0,1,1,0,1,2,0,2,3,0,49,49,50,40,77,73,61,72,0,0,0,QA Engineer,10.7,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0928,Priya Mehta,AI&DS,7,8.89,88.8,87.8,0,Python|Java|C++,React|Pandas,Python Certificate|SQL Certificate|Cloud Certificate,3,1,2,1,1,2,3,3,3,10,2,73,80,68,69,87,85,85,84,2,1,1,DevOps Engineer,80.0,Ready,AWS|Docker|Kubernetes,AWS Cloud Practitioner|Docker & Kubernetes Bootcamp|Kubernetes for DevOps,8,Placed
STU0929,Yash Iyer,IT,7,6.74,67.2,81.3,0,Python|Java|C++,React|Spring Boot,Python Certificate|SQL Certificate|Cloud Certificate,1,2,1,1,1,2,3,3,2,7,0,57,59,55,50,80,78,69,75,1,0,1,QA Engineer,60.0,Near Ready,Selenium|API Testing|Automation Testing,Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0930,Nikhil Singh,CSE,5,7.92,93.2,93.2,0,Python|Java|C++,React|Spring Boot|Pandas,Python Certificate|SQL Certificate,3,2,2,2,1,3,2,5,4,13,1,85,87,86,84,92,87,97,90,4,4,3,Full Stack Developer,90.0,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0931,Zoya Kapoor,CSE,7,9.31,89.7,93.4,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate,3,2,3,2,2,2,4,7,5,15,1,89,87,89,88,93,96,100,97,5,1,2,DevOps Engineer,94.3,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0932,Riya Gupta,ECE,7,6.7,74.6,68.3,0,Python,Git,Python Certificate,0,0,1,0,1,0,1,2,2,5,0,56,56,55,47,79,76,68,74,0,1,1,QA Engineer,17.9,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0933,Anish Shetty,Mechanical,7,6.45,73.4,55.7,0,Python|Java,Git,,1,1,1,0,0,0,0,0,1,3,0,58,59,56,50,81,77,70,74,1,0,1,QA Engineer,19.3,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0934,Anish Gupta,AI&DS,7,8.1,76.9,87.2,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,Python Certificate,2,2,2,2,2,2,1,5,3,11,0,75,76,72,71,88,91,87,86,4,1,2,Data Analyst,80.0,Ready,Power BI,Microsoft Power BI Data Analyst,4,Placed
STU0935,Priya Kumar,CSE,7,7.88,77.0,72.3,1,Python|Java,React|Pandas,,2,1,2,1,1,1,0,3,3,8,1,60,64,59,53,81,79,72,73,2,0,1,QA Engineer,60.0,Near Ready,Java|API Testing,Java for Test Automation|Postman & REST API Testing,6,Placed
STU0936,Ishaan Yadav,CSE,8,7.79,74.7,77.2,0,Python|Java,React|Spring Boot|Pandas,Python Certificate|SQL Certificate,2,2,2,1,1,1,2,2,2,7,1,64,62,60,58,83,82,76,78,1,0,2,Data Analyst,60.0,Near Ready,Statistics,Statistics for Data Analysis,4,Placed
STU0937,Nikhil Pillai,CSE,6,7.06,82.6,71.0,1,Python|Java,React|Spring Boot|Pandas,,2,2,1,1,1,1,0,4,3,9,0,65,62,62,59,83,82,77,78,1,0,0,QA Engineer,60.0,Near Ready,API Testing,Postman & REST API Testing,4,Placed
STU0938,Arjun Bhat,EEE,8,5.0,62.6,55.4,1,Python,Git,,0,0,0,0,0,0,0,0,1,1,0,42,45,46,40,74,71,54,67,0,0,1,QA Engineer,5.0,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0939,Akash Deshmukh,CSE,7,7.32,79.9,72.4,0,Python|Java,React|Spring Boot,Python Certificate,1,2,1,2,1,1,1,3,3,7,0,65,66,64,58,83,81,76,83,1,0,1,Full Stack Developer,60.0,Near Ready,DSA|NodeJS|MongoDB,Data Structures & Algorithms|Node.js Backend Development|MongoDB Developer Path,8,Placed
STU0940,Siddharth Bhat,IT,5,6.7,67.7,74.9,0,Python|Java,React|Spring Boot,,1,2,2,1,1,0,0,2,2,6,1,56,61,56,48,80,76,69,73,1,0,1,QA Engineer,60.0,Near Ready,Selenium|API Testing|Automation Testing,Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0941,Meera Saxena,CSE,5,7.25,71.1,68.3,0,Python|Java,React,Python Certificate|SQL Certificate,1,1,1,2,0,0,2,0,2,4,0,59,59,60,51,81,76,71,79,0,1,1,QA Engineer,25.9,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0942,Anushka Das,IT,6,8.68,87.3,100.0,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,Python Certificate|SQL Certificate|Cloud Certificate,3,2,2,3,2,3,3,3,4,11,0,82,86,84,80,91,89,94,91,3,2,2,Full Stack Developer,93.8,Ready,NodeJS|MongoDB,Node.js Backend Development|MongoDB Developer Path,6,Placed
STU0943,Neha Chawla,IT,7,6.5,72.2,66.3,0,Python,React,,1,0,1,1,1,0,0,1,2,5,2,50,53,49,40,77,75,62,69,0,0,0,QA Engineer,25.8,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0944,Yash Jain,ECE,7,9.28,92.9,74.7,0,Python|Java,React|Spring Boot|Pandas,Python Certificate,2,2,1,1,1,0,1,3,3,9,1,74,76,75,71,87,87,86,87,2,0,1,QA Engineer,82.7,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0945,Priya Chawla,CSE,7,7.63,71.7,71.7,0,Python|Java,React|Pandas,Python Certificate|SQL Certificate|Cloud Certificate,2,1,2,2,0,0,3,6,4,11,0,61,60,59,54,82,78,73,76,2,1,1,Full Stack Developer,60.0,Near Ready,Java|DSA,Java Programming & Spring Boot|Data Structures & Algorithms,6,Placed
STU0946,Deepak Verma,CSE,7,7.2,81.1,68.6,0,Python|Java,React,,1,1,2,1,1,1,0,3,3,8,0,61,61,55,54,82,80,73,80,3,1,1,QA Engineer,60.0,Near Ready,Java|API Testing,Java for Test Automation|Postman & REST API Testing,6,Placed
STU0947,Khushi Kulkarni,CSE,7,8.2,73.5,68.9,0,Python|Java|C++,React|Spring Boot|Pandas,Python Certificate|SQL Certificate,2,2,3,1,0,2,2,4,3,9,2,74,76,72,70,87,86,86,83,1,0,1,QA Engineer,80.1,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0948,Kunal Shah,EEE,5,7.66,74.7,87.7,0,Python,React,Python Certificate,0,0,1,1,0,1,1,4,3,8,2,69,70,71,64,85,80,81,85,2,2,2,Full Stack Developer,60.0,Near Ready,React|Java|DSA|MongoDB,Meta Front-End Development|Java Programming & Spring Boot|Data Structures & Algorithms|MongoDB Developer Path,10,Placed
STU0949,Ankit Deshmukh,EEE,6,8.66,77.8,84.4,0,Python,Git,Python Certificate|SQL Certificate,1,0,1,0,1,0,2,3,3,9,0,72,73,72,67,86,83,83,82,0,1,1,QA Engineer,60.0,Near Ready,Java|API Testing,Java for Test Automation|Postman & REST API Testing,6,Placed
STU0950,Sameer Reddy,IT,7,8.15,79.0,86.9,0,Python|Java|C++,React,Python Certificate|SQL Certificate|Cloud Certificate,1,1,2,2,1,2,3,2,3,8,1,76,73,74,73,88,87,88,81,1,0,1,QA Engineer,80.0,Ready,Java,Java for Test Automation,4,Placed
STU0951,Bhavya Saxena,IT,5,7.19,67.4,73.0,0,Python|Java,React|Spring Boot,Python Certificate,1,2,2,2,1,1,1,3,3,7,0,61,63,66,54,82,79,73,76,0,0,1,Full Stack Developer,60.0,Near Ready,DSA|NodeJS|MongoDB,Data Structures & Algorithms|Node.js Backend Development|MongoDB Developer Path,8,Placed
STU0952,Riya Nair,IT,6,6.91,75.2,61.2,0,Python|Java,Git,Python Certificate,1,1,1,0,0,1,1,3,2,6,0,57,58,54,49,80,73,69,71,2,0,1,QA Engineer,26.4,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0953,Ankit Shah,CSE,7,6.16,68.2,62.3,1,Python|Java,Git,Python Certificate,1,1,1,0,1,0,1,2,2,5,0,52,53,47,42,78,76,64,72,0,0,0,Data Analyst,9.3,Needs Training,Python|SQL|Statistics|Power BI,Python for Data Analysis|SQL & Database Fundamentals|Statistics for Data Analysis|Microsoft Power BI Data Analyst,10,Not Placed
STU0954,Siddharth Shah,EEE,7,5.99,73.3,72.6,0,Python,Git,Python Certificate|SQL Certificate,1,0,1,0,0,1,2,3,2,6,1,55,58,53,46,79,75,67,77,0,0,0,Data Analyst,15.0,Needs Training,Python|SQL|Statistics,Python for Data Analysis|SQL & Database Fundamentals|Statistics for Data Analysis,8,Not Placed
STU0955,Anushka Jain,AI&DS,8,10.0,100.0,95.2,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate,3,3,3,3,3,3,4,7,5,16,3,100,96,98,100,98,100,100,100,6,3,3,Full Stack Developer,98.0,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0956,Kavya Deshmukh,AI&DS,8,8.71,89.3,71.0,0,Python|Java|C++,React|Spring Boot|Pandas,Python Certificate|SQL Certificate,2,2,2,2,1,2,2,4,3,11,0,80,83,81,77,90,88,91,87,4,1,1,QA Engineer,84.1,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0957,Harsh Pillai,AI&DS,7,6.4,70.5,61.5,0,Python|Java,Git,,1,1,1,0,0,0,0,1,2,4,2,49,56,49,40,77,69,61,70,0,0,1,QA Engineer,16.7,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0958,Priya Chawla,CSE,7,5.91,67.1,62.2,1,Java,React,Python Certificate|SQL Certificate|Cloud Certificate,0,1,1,1,1,0,3,1,2,4,0,49,51,47,40,77,71,61,68,0,0,0,QA Engineer,13.7,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0959,Siddharth Jain,CSE,7,8.59,75.9,80.2,0,Python|Java|C++,React,Python Certificate|SQL Certificate|Cloud Certificate,1,1,2,1,0,3,3,2,2,7,1,71,73,69,66,86,85,82,85,1,1,1,QA Engineer,67.6,Near Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0960,Varun Kulkarni,IT,7,7.61,87.7,84.3,2,Python|Java,React|Spring Boot,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate|Web Development Certificate,1,2,2,1,1,1,5,3,3,8,1,71,71,65,67,86,83,83,83,1,1,1,QA Engineer,70.2,Near Ready,API Testing,Postman & REST API Testing,4,Placed
STU0961,Zoya Pandey,CSE,5,8.9,79.4,83.8,0,Python|Java|C++,React|Pandas,Python Certificate|SQL Certificate|Cloud Certificate,2,1,3,2,0,2,3,4,3,10,0,71,73,71,67,86,85,83,85,1,1,1,Full Stack Developer,64.1,Near Ready,Java,Java Programming & Spring Boot,4,Placed
STU0962,Siddharth Sharma,IT,7,6.37,71.3,74.3,0,Python|Java,React|Pandas,,2,1,1,1,0,1,0,3,3,6,0,62,61,58,55,82,80,74,76,0,0,0,QA Engineer,26.3,Needs Training,Java|API Testing,Java for Test Automation|Postman & REST API Testing,6,Not Placed
STU0963,Utkarsh Kapoor,CSE,8,7.59,76.1,81.0,1,Python|Java|C++,React,Python Certificate,1,1,1,1,1,2,1,3,3,8,1,63,65,58,57,83,82,75,79,1,1,1,QA Engineer,60.0,Near Ready,Java|API Testing,Java for Test Automation|Postman & REST API Testing,6,Placed
STU0964,Yash Shetty,AI&DS,6,8.07,76.1,68.8,1,Python|Java|C++,React,Python Certificate|SQL Certificate,1,1,2,2,1,2,2,1,2,6,0,69,69,68,64,85,84,80,82,1,1,1,QA Engineer,60.0,Near Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0965,Abhinav Iyer,CSE,7,7.19,76.6,78.8,0,Python|Java,React|Pandas,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate|Web Development Certificate,2,1,1,2,1,1,6,1,2,6,2,66,69,66,60,84,80,78,78,3,1,1,QA Engineer,80.0,Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0966,Aditi Patel,AI&DS,7,5.49,62.0,58.8,0,Python,Git,Python Certificate,1,0,0,0,0,0,1,1,2,3,0,40,43,40,40,72,68,51,66,1,0,1,QA Engineer,5.0,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0967,Kavya Thakur,IT,6,7.91,77.9,65.5,0,Python|Java,React,Python Certificate|SQL Certificate,1,1,1,2,1,0,2,2,2,7,0,62,64,59,55,82,82,74,79,1,3,2,QA Engineer,60.0,Near Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0968,Karthik Joshi,CSE,6,5.54,66.7,58.3,1,Python|Java|C++,React,,1,1,0,1,0,2,0,0,1,3,0,55,55,52,46,79,71,67,74,0,0,0,QA Engineer,15.0,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0969,Meera Shah,IT,6,7.93,77.0,72.1,0,Python|Java|C++,React|Pandas,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate|Web Development Certificate,2,1,1,1,1,2,5,1,2,6,1,67,70,65,61,84,82,79,86,2,0,0,QA Engineer,60.0,Near Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0970,Aarav Patel,AI&DS,5,9.24,100.0,97.9,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate|Web Development Certificate,3,2,3,3,2,3,9,4,4,13,1,100,98,100,100,98,96,100,95,6,0,3,Full Stack Developer,98.0,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0971,Bhavya Deshmukh,IT,5,7.38,83.4,82.8,0,Python|Java,Pandas,Python Certificate|SQL Certificate,2,1,2,0,0,1,2,3,3,8,0,69,66,68,64,85,87,81,82,2,2,2,Data Analyst,60.0,Near Ready,Statistics,Statistics for Data Analysis,4,Placed
STU0972,Yash Rao,EEE,8,8.0,85.9,68.5,0,Python|Java,Git,,1,1,2,0,0,1,0,1,2,5,0,61,65,56,54,82,81,73,74,1,0,1,QA Engineer,60.0,Near Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0973,Ananya Singh,IT,6,8.13,91.3,78.2,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,Python Certificate,2,2,2,1,2,3,1,4,3,11,0,76,79,76,72,88,86,87,90,2,0,1,QA Engineer,82.4,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0974,Ishaan Pandey,CSE,7,7.4,87.6,75.7,0,Python|Java|C++,React|Pandas,,2,1,3,2,1,2,0,3,3,8,0,71,71,65,66,86,86,82,83,1,0,0,Full Stack Developer,60.0,Near Ready,Java|NodeJS|MongoDB,Java Programming & Spring Boot|Node.js Backend Development|MongoDB Developer Path,8,Placed
STU0975,Aditi Gupta,CSE,6,7.82,74.4,85.5,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,Python Certificate|SQL Certificate,2,2,2,2,2,2,2,4,3,10,2,70,70,68,65,85,85,81,84,0,0,1,Full Stack Developer,80.0,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0976,Ishaan Agarwal,CSE,8,9.14,86.7,80.5,0,Python|Java|C++,React|Pandas,Python Certificate|SQL Certificate|Cloud Certificate,2,1,2,1,1,2,3,2,3,9,1,72,78,72,68,86,82,84,85,2,2,2,Data Analyst,85.5,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0977,Gaurav Rao,IT,6,8.64,94.2,92.4,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,Python Certificate|SQL Certificate|Cloud Certificate,2,2,3,3,2,3,3,3,4,11,3,89,89,90,89,94,89,100,94,4,1,2,Full Stack Developer,95.4,Ready,NodeJS|MongoDB,Node.js Backend Development|MongoDB Developer Path,6,Placed
STU0978,Pranav Chowdhury,CSE,7,5.84,66.2,64.2,0,Python|Java,React,Python Certificate,1,1,2,1,1,0,1,4,3,6,0,51,52,50,42,78,73,64,66,0,1,1,QA Engineer,18.5,Needs Training,Java|Selenium|API Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing,8,Not Placed
STU0979,Meera Patel,AI&DS,8,8.72,82.6,87.0,0,Python|Java|C++,React|Spring Boot,Python Certificate|SQL Certificate|Cloud Certificate,1,2,2,2,1,2,3,5,4,11,0,70,76,72,66,86,86,82,83,2,0,2,QA Engineer,84.2,Ready,API Testing,Postman & REST API Testing,4,Placed
STU0980,Nikhil Joshi,IT,8,7.5,75.3,62.2,1,Python|Java,React|Pandas,,2,1,0,1,1,1,0,3,3,6,0,54,55,57,45,79,75,66,78,0,1,0,Data Analyst,18.3,Needs Training,SQL|Statistics|Power BI,SQL & Database Fundamentals|Statistics for Data Analysis|Microsoft Power BI Data Analyst,8,Not Placed
STU0981,Deepak Mehta,AI&DS,6,8.0,84.9,87.9,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,Python Certificate|SQL Certificate|Cloud Certificate,2,2,2,2,2,2,3,1,2,8,3,71,75,73,67,86,81,83,82,1,0,0,QA Engineer,88.9,Ready,API Testing|Automation Testing,Postman & REST API Testing|Mastering Test Automation & Frameworks,6,Placed
STU0982,Rishabh Deshmukh,ECE,8,5.96,66.3,68.0,0,Python,React,Python Certificate|SQL Certificate|Cloud Certificate,0,0,1,1,1,0,3,2,2,5,0,54,55,51,45,79,73,66,72,0,0,0,QA Engineer,12.1,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0983,Utkarsh Gupta,CSE,7,8.13,78.4,70.3,0,Python|Java,React|Pandas,,2,1,1,2,1,1,0,0,2,4,0,60,65,60,52,81,81,72,76,0,0,1,QA Engineer,60.0,Near Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0984,Akash Singh,CSE,7,8.0,72.5,87.3,0,Python|Java,React,Python Certificate|SQL Certificate,1,1,1,1,1,1,2,2,2,6,1,61,64,62,54,82,84,73,80,0,1,1,QA Engineer,60.0,Near Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0985,Chaitanya Jain,IT,5,8.82,86.9,77.4,0,Python|Java|C++,React|Spring Boot|Pandas,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate|Web Development Certificate,2,2,2,2,1,2,6,4,2,10,0,76,79,79,73,88,85,88,91,3,1,2,QA Engineer,87.5,Ready,Automation Testing,Mastering Test Automation & Frameworks,4,Placed
STU0986,Varun Verma,AI&DS,5,8.01,83.8,81.1,0,Python|Java|C++,React|Pandas|AWS,Python Certificate,2,1,2,2,2,2,1,5,4,10,0,76,77,72,72,88,84,87,89,1,0,1,Full Stack Developer,63.5,Near Ready,Java,Java Programming & Spring Boot,4,Placed
STU0987,Zoya Gupta,IT,7,6.23,66.9,56.4,1,Python|Java,React,,1,1,2,1,1,0,0,4,3,7,0,50,54,41,40,77,75,62,69,0,0,1,QA Engineer,16.7,Needs Training,Java|Selenium|API Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing,8,Not Placed
STU0988,Kavya Chowdhury,AI&DS,7,7.47,82.3,81.2,0,Python|Java|C++,Spring Boot|Pandas,Python Certificate,2,2,1,0,1,2,1,4,3,10,0,65,65,67,59,84,78,77,78,1,0,1,QA Engineer,60.0,Near Ready,API Testing,Postman & REST API Testing,4,Placed
STU0989,Yash Das,CSE,7,6.96,67.1,78.7,0,Python|Java,Git,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate,1,1,1,0,0,0,4,3,2,6,1,56,58,54,48,80,72,68,79,0,0,0,QA Engineer,60.0,Near Ready,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Placed
